Key,Vote,Reason,Code,DOI,Title
R7IZT7TI,EXCLUDE,"Excluded due to IC1 violation. The LLM is used exclusively for post-detection explainability, generating natural language explanations of detection results. The actual threat detection is performed by a separate system.",,10.1007/s11227-025-07952-x,KDCFI AI-based knowledge discovery framework for cloud forensic investigation
7QTWY578,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s41471-024-00189-z,Knowledge Leaks in Data-Driven Business Models? Exploring Different Types of Knowledge Risks and Protection Measures
FUSIYD6M,EXCLUDE,"Justificativa:

Response/recommendation system, não detection
""Analyst identifies... attack"" → detection já foi feita
Similar a incident response.",,10.1007/978-3-031-10684-2_7,Knowledge Mining in Cybersecurity: From Attack to Defense
YBQGNAR6,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,,10.1038/s41598-023-28796-6,Knowledge mining of unstructured information: application to cyber domain
A6D3GS2I,EXCLUDE,"Evidências DEFINITIVAS:

""LLM does not perform classification but is used exclusively to generate... descriptions""
""threats already identified with high confidence by the ML models"".",,10.1007/s11227-025-08129-2,L2DAPT – LLMs and Linux: decoding advanced persistent threats
2FTJMSWE,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC1, EC4",10.1007/s10462-024-11036-2,Landscape of machine learning evolution: privacy-preserving federated learning frameworks and tools
JAVPUXJF,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,"IC1, IC2, EC4",10.1007/s13347-024-00794-0,Language Agents and Malevolent Design
Y2RU5WJT,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-981-96-4506-0_28,Language Game for Evading Privacy Disclosure Risks via LLM-Based Multi-agent Simulation
9KWBT8HD,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",,10.1007/978-3-032-13562-9_7,Language Model-Driven Agent-Based Framework for Generating and Evaluating Cyber Attack Scenarios
6IKLN448,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC9,10.1007/s12599-025-00966-y,Large Action Models for Programmatic Orchestration
RTK68DG7,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",IC2,10.1007/978-981-96-8183-9_8,Large Language Model and Variational Autoencoder Based Deep Neural Framework for Cyber Attack Detection
LE76JER2,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1038/s41598-025-15627-z,Large language model driven transferable key information extraction mechanism for nonstandardized tables
GMRY4VI8,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-3-032-05176-9_25,Large Language Model Framework for Log Sequence Anomaly Detection
6ES43WQW,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/s00521-024-10510-w,Large Language Model XAI approach for illicit activity Investigation in Bitcoin
H56SVHUR,EXCLUDE,"LLM gera informação auxiliar/embeddings, Deep Neural Networks fazem detecção. Abstract EXPLÍCITO. Global LLM gera auxiliary text/embeddings (sobre ataques desconhecidos) → 
Compartilhado com clients → 
Deep neural networks detectam ataques.",IC2,10.1007/978-3-031-96235-6_24,Large Language Model-Based Federated Zero-Shot Learning for Intrusion Detection in Smart Grids
N83RMXVG,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-981-96-1758-6_26,Large Language Model-Based Network Intrusion Detection
ME7Y7SUS,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,"EC1, EC4",10.1007/s00146-025-02403-w,Large language models and the problem of rhetorical debt
2SNRDTWQ,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-3-032-00627-1_17,Large Language Models Are Unreliable for Cyber Threat Intelligence
UMZSEJ88,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC4,10.1057/s41599-024-03611-3,Large language models empowered agent-based modeling and simulation: a survey and perspectives*
T6A9CIEL,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/s12273-025-1235-9,Large language models for building energy applications: Opportunities and challenges
BLZY46HF,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/s43681-025-00943-x,Large language models for clinical trials in the Global South: opportunities and ethical challenges
L4WAUYST,EXCLUDE,"Evidências:

""classification techniques""
""reduce the number of potentially suitable techniques""
Foco em análise de RELATÓRIOS, não detecção em sistemas.",IC2,10.1007/978-3-032-00633-2_5,Large Language Models for Cyber Threat Intelligence: Extracting MITRE With LLMs
XKUMGJHZ,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.","EC1, EC4",10.1007/978-981-96-8295-9_1,Large Language Models for Cybersecurity Education: A Survey of Current Practices and Future Directions
FFAH7FIL,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.","EC4, EC1",10.1007/s43684-025-00100-5,Large language models for PHM: a review of optimization techniques and applications
V6FGS9C6,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC4,10.1007/s10207-025-00992-7,"Large language models for software vulnerability detection: a guide for researchers on models, methods, techniques, datasets, and metrics*"
48M7HW5X,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,"EC1, EC4",10.1038/s44387-025-00047-1,Large language models in biomedicine and healthcare
5I398RJ9,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC4,10.1134/S1064562425700012,Large Language Models in Cyberattacks
3QDXZ39D,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-3-031-96146-5_1,Large Language Models in Smart Grid: Applications and Risks
W96EET5K,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.","EC1, EC4",10.1007/s42452-025-07668-w,"Large language models: an overview of foundational architectures, recent trends, and a new taxonomy"
JAUHYEMP,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s12243-025-01134-9,"Large language models: applications, limitations, challenges, and recommendations in cybersecurity, digital forensics, and ethical hacking"
YFLV9JHJ,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC4, EC1",10.1007/s11432-025-4676-4,Large multimodal models evaluation: a survey*
R8KE2HAZ,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s10579-023-09707-7,Large scale annotated dataset for code-mix abusive short noisy text
FYTDZMYX,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC4, EC1",10.1007/s10845-024-02536-7,Large scale foundation models for intelligent manufacturing applications: a survey
5WI28K2Y,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1038/s41598-025-94551-8,Large scale summarization using ensemble prompts and in context learning approaches
RFJBXJXD,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-95200-5_33,Latest Achievements on the Application of AI in Stem Education
5LX425EI,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-981-96-9958-2_9,LCA-PRCA: Lowest Common Ancestor Embedding for Provenance-Based Intrusion Detection
UBBAU9W2,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.","EC4, EC1",10.1007/978-3-031-62843-6_10,Leading Trends in AI: A Literature Review
LJGBXC2T,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1007/s11432-024-4400-8,LEDNet: a multimodal foundation model for robust deepfake detection
5WYIF3RI,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/s11432-024-4463-0,Let RFF do the talking: large language model enabled lightweight RFFI for 6G edge intelligence
GCSW7W8G,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-981-95-3462-3_14,"Leveraging Chatbot Technology for Phishing: A Study on ChatGPT, Copilot, and Gemini"
EHCH8NTH,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-031-86296-0_22,Leveraging Cloud Resources for Machine Learning-Based Spam Detection API
NNKE3XUG,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC1, EC4",10.1007/978-981-96-8765-7_22,Leveraging Digital Twins for Quality Risk Management in Medium-Rise Residential Constructions
WRQXKI4E,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1186/s43065-025-00147-x,Leveraging emerging technologies to address the crisis of aging concrete infrastructure
TBUUK2ER,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1007/s10664-025-10660-y,Leveraging encoder-only large language models for mobile app review feature extraction
4ZIAPI38,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,,10.1007/978-3-031-95452-8_16,Leveraging EUD and Generative AI for Ethical Phishing Campaigns
E8L2RVEG,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-981-96-9872-1_23,Leveraging Fine-Tuned Large Language Models for Device Fingerprint Extraction in IoT Security
